Video Name,Channel Name,Comment Id,User Name,Comment,Date,Likes,Category Comment
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,Ugyyh48Wg8qAhX9lstF4AaABAg,MrCrazy,Did you notice that a lot of super-popular songs were released in 2014?,2020-09-09T08:00:14Z,6,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgysBScSXgYJYx4fHet4AaABAg,Tomasz Rebisz,"Lets be honest, this song wasn't in your recommended, you searched for it!",2020-03-06T01:16:24Z,18628,neutral
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgyZa6IUaNnNYoaWNhF4AaABAg,Random Stuff,I respect all opinions except the ones that say this song sucks,2020-09-07T03:32:07Z,110,neutral
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgifKVTOO5kniXgCoAEC,AdelaineMorin,THIS IS ALL WE PLAY IN GYM CLASS BECAUSE SLAY BRUNO,2015-01-18T21:29:37Z,2839,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,Ugyg3qLgR_dU5cA09TN4AaABAg,THE WOLF,The people who liked this comment is officially before 4B views,2020-09-07T22:26:51Z,8,neutral
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,Ugz5lNv24y4aXFxwKW54AaABAg,ArifinIlham,Bruno Mars is like our generation's Michael Jackson.,2020-09-04T22:39:08Z,525,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,Ughfsp5BuGmvkngCoAEC,Lui Calibre,I'm too hot!,2014-12-31T00:54:04Z,3389,neutral
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgxgdPPcOQB6KW_Rcyt4AaABAg,j!yA**,everybody has danced to this like at least once,2020-09-02T04:27:53Z,237,neutral
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgyxSsaQrsppQdYKmqp4AaABAg,Davii Marindich,Only people who didn't hear this in tiktok can like...,2020-09-03T15:04:21Z,349,neutral
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgxHNEVPC92oCwFlXrd4AaABAg,Rohlik z Lidlu,Just imagine how many people come here every day,2020-09-07T11:32:02Z,6,neutral
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,Ugx5trGzOswrVWVVdRd4AaABAg,Help me to reach 1K subscribers with no videos,People who like this comment are officially before 4 billions views,2020-09-05T18:03:30Z,296,neutral
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgzQYz-BncmXwZMyqYh4AaABAg,Marcos,How many Legends are watching this in 2020,2020-09-06T16:10:15Z,8,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,Ugy0M8ZAVBilKEPcuh94AaABAg,The Mask,The People Who Disliked are from the town,2020-09-08T03:20:08Z,2,negative
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgzDVhZqKkgrLtdYOPh4AaABAg,THE WOLF,"Hello, future people I'm here in coronavirus time.",2020-07-22T21:24:33Z,4015,neutral
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgzPKi8I0FcQL_w-ewF4AaABAg,Help me to reach 500 subscribers with this video's,"5 years later, you are watching this you're legend",2020-09-08T02:18:16Z,5,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgyCrlw62yA9A1M0Xg54AaABAg,iiʟᴇɪᴀii,Let's take a moment of happiness because this song has not been ruined by tik tok yet,2020-07-30T06:18:54Z,7543,neutral
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgxNHPl0xvkbfk6mkUp4AaABAg,Hardik Parmar,Who are listening this song in 2020 and still you feel like it's a brand new song,2020-09-05T10:05:04Z,70,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgwK_1qR_tCI69Zir6R4AaABAg,oliver olie,This song going to lift your spirit high.,2020-09-07T06:29:22Z,3,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgyIzsO913VKvHf64RZ4AaABAg,Sandy Luz,"Ok wait, I just noticed this song is from this guy Mark Ronson and is in his YouTube Channel!!!. All this time I thought Bruno was the only singer for this song!!! Lol",2020-02-28T03:57:28Z,258,neutral
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgxtCYruf7ZIKnZOifl4AaABAg,Moises Peguero,"Listening to this to remember the old days, where Corona only was a Drink",2020-08-11T14:48:59Z,3924,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgxraBs2cZaZGtU9hF94AaABAg,Angelique Moore,Can you imagine him and Chris brown having a dance thingie,2020-09-08T04:40:14Z,0,neutral
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,Ugx3UUPyYkKjCQ9BMxx4AaABAg,Binod Binod,This song makes me believe that the King of Pop came back to life.,2020-09-04T13:50:23Z,94,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,Ugw4t0ILlY8VahRekvR4AaABAg,AJB 408,This song is so iconic remember this playing on the radio every 30 mins sitting in the backseat going to the store or a party.,2020-09-08T08:51:43Z,1,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,Ugwjie1lrrrNSU9UhhN4AaABAg,Erik Chen,"If Michael Jackson was still alive, then a collab with him and Bruno Mars would be amazing.",2020-08-29T01:46:32Z,2720,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgyTA9vqrt_zI0rqnu94AaABAg,Rohit Gupta,When I was a kid. I used to think that he is Michael Jackson.,2020-09-05T17:27:51Z,73,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgxOKgk5Imeiyjk2HBZ4AaABAg,Oranžový Kominíček,Remember when everybody was saying this is the new Michael Jackson ?,2020-02-29T09:37:54Z,521,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,Ugze2PtnZf5uOopfz-p4AaABAg,User Name,Whos here randomly just to hear all nostalgia songs,2020-09-08T14:56:11Z,0,neutral
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,Ugz5DfGvQf7lU4qzULF4AaABAg,Vivian I.,Always thought this song just belonged to Bruno Mars.,2020-06-19T18:35:31Z,5074,neutral
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgzTh7zjVoeR0udIIp14AaABAg,25K Subs Without Any Videos Challenge,THIS IS ALL WE PLAY IN GYM CLASS BECAUSE SLAY BRUNO,2020-09-08T08:08:45Z,1,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgyRZsxth-2ZuYaGp154AaABAg,25K Subs Without Any Videos Challenge,THIS IS ALL WE PLAY IN GYM CLASS BECAUSE SLAY BRUNO,2020-09-08T08:08:41Z,1,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgzFY9FFfkO9V9Tv5Ql4AaABAg,DeoxysPlays,When everyone gets out after Covid-19...,2020-09-08T07:16:34Z,0,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,Ugzy9jGx5ZA9XJjCyth4AaABAg,Benjamin J.,This was like the Old Town Road of the good days,2020-09-06T23:10:31Z,2,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgzNFY13lBcnc2wa9KN4AaABAg,Ned Stark,Love How Bruno Mars Just hijacked and overshadowed the other guy...,2020-09-08T07:22:53Z,0,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgyUPkCoKDOh-sI8ONl4AaABAg,Help me reach 1k,I can't believe he was featured he did all the dm singing,2020-03-06T04:35:49Z,413,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgysyvkUJAnIgBe0mdp4AaABAg,Boris Pernichev,When we listened to this as kids we felt classy,2020-08-19T23:13:04Z,2573,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgyWbZpUfd1o4pISJXF4AaABAg,High Hopes Gaming,i pray who ever reads this becomes; successful,2020-09-07T09:43:25Z,1,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgwyfqDQJZGd44krXJd4AaABAg,Mrtom,Only people who are NOT from TikTok can like this comment,2020-07-10T15:10:49Z,6219,negative
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,Ugyezrh-oYLPpkNVjdZ4AaABAg,Help Me Reach 10K Subs Before The Vaccine's Launch,the people who liked this comment is officially before 4B,2020-09-05T14:33:40Z,43,neutral
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgzN9-C8GKpHYUpIWEN4AaABAg,kakarroto007,that dude just literally channeled a whole decade of music. that's boss.,2020-03-12T15:17:23Z,455,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,Ugw9qkKM2S-8XAUBIkx4AaABAg,Savage Nelson 12,Who didn't know that Bruno Mars was 29 when he did this,2020-09-08T02:11:40Z,1,neutral
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgxWezZh6pbFgGb7vpR4AaABAg,Pedal Bros,They are such a legend... When they die eyerbody will be sad because this song is the best ever,2020-09-08T06:57:45Z,0,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,Ugz_UelQ564LLE6bDrp4AaABAg,Smaran Uppal,Anyone else listening while at home hiding from corona?,2020-03-18T13:36:09Z,28865,neutral
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,Ugya5vrmGytLZbu0tgB4AaABAg,Clover Cage,Life was so different when this came out.. God bless everyone. Better days are coming.....,2020-09-06T12:25:06Z,13,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgydF7CSm1NO0E-7ASR4AaABAg,Jim Care,reading some comments youtube has been infiltrated by nothingness. why can't we just all try to enjoy this effed up year?,2020-09-07T13:02:11Z,0,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,Ugx43J9wULukCXAzAxl4AaABAg,United-Killer-Roblox,if your watching this on 2020 your a LEGEND,2020-09-07T13:29:44Z,2,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,Ugzy7j9J8fjrSsWVnBt4AaABAg,Good news of our Salvation,This guy has Michael jackson in him.,2020-09-08T15:18:23Z,0,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgxyffM5rqgJoOOdKIt4AaABAg,EVR Preston,Who here is watching in 2020 wishing that life was as simple as it was back when this video was made?,2020-09-07T02:28:11Z,1,positive
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,MarkRonsonVEVO,UgyD39unpPzzgyBJ_3B4AaABAg,Yohann,I came back here again after listening to Haachama's singing stream.,2020-09-04T07:43:54Z,2,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgxG_SZVvwaf97R9G7Z4AaABAg,blin,"This song, is basically the first kpop song you listened to",2019-08-15T14:39:11Z,246556,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgxFymM7JBqibCjIStd4AaABAg,B. Gurzay,Who came here because this randomly crossed your mind?,2019-12-17T13:10:16Z,289239,neutral
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgwteyM5m-z_mDyQFtx4AaABAg,puyo puyo,I remember when everyone used to sing this back in second grade.,2019-11-06T22:44:54Z,62378,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,Ugy-qLQjrVoVqyvaJX94AaABAg,Zzz Mmm,"This song prooved, that nobody cares about the lyrics",2020-01-25T11:59:36Z,21662,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgzQkQ4rE3o07ezNE9Z4AaABAg,Katerpult HD,Funny how the newest comments have the most likes...Yeah...Quarantine.....,2020-09-04T18:53:08Z,1480,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,Ugytd0rBkCGFYRLQR714AaABAg,KEA SOKHENG,"I really love and like this song very much, do you love and like like me?",2020-09-09T10:10:48Z,1,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,Ugx6DX2wklmrVWwqwtF4AaABAg,Shyamalee Dutta,Is it only me who is trying find 8 year old comments,2020-09-06T16:57:56Z,760,neutral
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,Ugy-vbPu7KDWNJ6KLQt4AaABAg,Hambai Deb Barma,Listening this because nothing to do. Quarantine days....,2020-03-28T00:49:04Z,9647,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgwJhuKI4Z1nIkUrn-F4AaABAg,Help me to reach 10k subs with 1 video,"Let's see, how many people are watching this in September..",2020-09-02T14:35:53Z,627,neutral
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgzRdSVZY_pd8-cSx6N4AaABAg,TARAK MALLICK,This is a place where all kpop lovers and non-kpop lovers meet.,2020-09-07T21:20:30Z,18,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,Ugx-Yc4uTfEIJ_FS0_54AaABAg,BossFace,8 years later and this song STILL feels like a bop,2020-09-06T16:38:04Z,195,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgxDQhg6iDM9Dt4EdLN4AaABAg,Sporty Kid 101,The person that first commented on this video must feel like the king of the world,2019-04-22T18:37:44Z,62681,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgygGxBl9jraMEdautt4AaABAg,Craig Madziyire,PSY must still be vibing the money off of this song even after 8 years,2020-09-08T13:25:33Z,3,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,Ugy53igSfYmOyKrUB2l4AaABAg,Caron Nita,"8 years later, if you're watching this, then you're a legend",2020-09-07T16:25:34Z,7,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgxdVktm34aTnKIdD7d4AaABAg,Oumy Faye,I can't believe It's 8 years since that song came out,2020-09-08T12:30:28Z,7,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgxfeBgmwXcMydLx45J4AaABAg,Mr. Enderman,This guy technically ruled the world for a time,2019-11-27T06:36:21Z,127878,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,Ugxg0Q9YDaq4j5pAVVV4AaABAg,MrCrazy,Can you translate this song? plz,2020-09-09T08:01:24Z,3,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgyQq2hr3iXI3LYmyjp4AaABAg,Boba Fett,Who else remembers the time when youtube was only parodies of this song,2019-11-05T05:50:59Z,76920,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,Ugx1d5u3ES7zCLcjGKd4AaABAg,Ákos B,"Idk if anything is changed, but for years, this was one of the most hated song cauze how many times we heard it. Dis this changed yet?",2020-09-07T21:08:33Z,1,negative
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,Ugw4ks3YXakxibPeSAF4AaABAg,Supertrooper Yt,I remember when my cousin would sleepover and I would annoy him all night with this song.,2020-09-07T19:17:48Z,3,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,Ugwwbk-8IETXXvgtb6N4AaABAg,Y / N,Sometimes I forget this song exists and then it randomly gets stuck in my head for 2 months.,2020-09-02T20:59:21Z,84,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgzGVq0VcauJFSpmL7p4AaABAg,help me get 1k subs with 1 video,"my Girlfriend said this song sucked, now she's singlE",2020-09-09T09:01:56Z,3,negative
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,Ugzyl11_4ygwgaKgGet4AaABAg,Emira N.,Who just came to check the views?,2019-12-26T21:28:12Z,19089,neutral
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgwZu6vfIqPO9EBjzy54AaABAg,xp plays rublox,This killed 86 billion brain cells from everyone who watched it,2020-09-02T00:10:05Z,69,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgzgW64Idvu8pNNHpcp4AaABAg,Logan Johnson,"Getting your comments liked on here, is like rolling with billionaires compared to other videos!",2020-09-07T15:30:08Z,1,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgzbKcronDLmPCVVxpx4AaABAg,Joppal,The question is how many came back to see if other people came back to see how many views this video has got?,2019-11-12T22:59:39Z,302,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,Ugy5s0NNhmSCUADt4Nx4AaABAg,TheSoggyNugg12,This was everyone's first taste of Kpop without really knowing it as kids.,2020-09-07T17:57:29Z,0,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgyP-9NMnK6wDgogE3F4AaABAg,Andrew English,Why can't we go back to this era of good music,2020-09-07T21:53:29Z,1,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgwCnjVsQy70OQCy4qF4AaABAg,J T,"No, you're not the only one watching this in quarantine.",2020-06-10T20:24:24Z,5646,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgwaCxRZyJjADnbS0eV4AaABAg,eTamm,"This song was more overplayed than despacito, but no one gets annoyed by it, that's how good it is.",2020-07-30T10:51:08Z,4843,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgykX1oAdM6oBhxfMpl4AaABAg,Gabriela Avram,This is king jon un whatever hia name was before he was president,2020-09-07T21:01:22Z,17,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgxzBkhM4r_B2UlG8J54AaABAg,emma kim,My 2012 year old self didnt know this was KPOP..,2019-04-26T16:49:07Z,35511,neutral
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgzIFVqWJ16wtI3sAwd4AaABAg,BORn 2 WIN,I don't know the language itself but this songs attracts me why/,2020-09-07T06:49:54Z,2,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgyJKlqGOYBlh60rZmJ4AaABAg,Little,"Yea, i just realized i still don't know the lyrics.",2020-09-07T16:34:01Z,2,neutral
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgwGMP-irAfP1QOKWKZ4AaABAg,Aditya Gupta,Just like Koreans their songs too never gets old !!!,2020-09-08T10:22:30Z,3,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgwdFBJhJ8TIpWgaO0h4AaABAg,TED,"When the world ends, this is the song that plays during the credits.",2020-06-13T11:51:13Z,5201,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgzqVy9LdcAHsWEMgEp4AaABAg,Jin's MY HUSBAND [can you help me go to 3.0k],"I think how we still like it, but it's boring in quarantine, we have not something to do",2020-09-07T17:35:12Z,1,neutral
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgxSAKG1gRkdNmiPXZp4AaABAg,Anam khan X C - 12,Whoever disliked this song.. MAY GOD REMOVE YOU FROM DEPRESSION ASAP,2020-09-07T21:29:39Z,2,neutral
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgzCNcKDmpD8PYm1A2B4AaABAg,Fishy Freller,if youtube took this down my child hood will be ruind lol,2020-09-08T14:39:09Z,1,positive
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgzP5_YKXUkvid9sUld4AaABAg,1 K SUBS WITHOUT VIDEOS,Just imagine how many people come here everyday.,2020-09-09T03:18:23Z,1,neutral
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,Ugyk5ch_ARl_bvRa-FJ4AaABAg,Royalty Royalty,Who is here in 2020 just because it randomly cross your mind?,2020-09-08T12:03:02Z,1,neutral
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgySG6RIdcYPh5ecjx94AaABAg,Razenda 11,The moment you realized you didn't see his eyes the whole mv,2020-09-08T13:04:13Z,1,neutral
PSY - GANGNAM STYLE(강남스타일) M/V,officialpsy,UgyAF1LugY9X3x4NLrF4AaABAg,PeebZ,The little kid at the start of the video is probably a teenager now.,2020-05-07T01:07:04Z,3262,positive
Justin Bieber - Sorry (PURPOSE : The Movement),JustinBieberVEVO,UgzU7DPRMAd4NxzMwh94AaABAg,MrCrazy,I love you all 3B viewers!,2020-09-09T07:59:01Z,3,positive
Justin Bieber - Sorry (PURPOSE : The Movement),JustinBieberVEVO,Ugw7tuKVcCioN32Mh4F4AaABAg,Kindly Help Me To Reach 4000 Subscribers,Let's see how many people's watching this in September 2020,2020-09-03T17:03:18Z,540,neutral
Justin Bieber - Sorry (PURPOSE : The Movement),JustinBieberVEVO,Ugg4CEVwZogJu3gCoAEC,crawfordcollins,Can't stop listening to this song!,2015-11-02T23:13:44Z,2560,positive
Justin Bieber - Sorry (PURPOSE : The Movement),JustinBieberVEVO,UgziC-HgI2Aff33T-Lx4AaABAg,Taisire aura887,Just imagine how many people come here evetyday,2020-09-07T13:45:39Z,8,neutral
Justin Bieber - Sorry (PURPOSE : The Movement),JustinBieberVEVO,UgwLM-toMRSo3m7L04l4AaABAg,Help me to reach 500 subscribers with this video's,I pray this who ever read this become successful,2020-09-07T13:25:44Z,5,positive
Justin Bieber - Sorry (PURPOSE : The Movement),JustinBieberVEVO,UgwXTV9doDOslmxNUhh4AaABAg,Angel K,Justin is a great man. He doesn't deserve any hate the guy literally minds his own business,2020-09-07T21:05:11Z,2,positive
Justin Bieber - Sorry (PURPOSE : The Movement),JustinBieberVEVO,Ugw1MFGUXvwH7D7nvI14AaABAg,Aditi Mishra,"I heard this song like recently, time flies, I still can't believe it's been 4 years now.",2020-09-05T14:57:22Z,6,positive
Justin Bieber - Sorry (PURPOSE : The Movement),JustinBieberVEVO,UgyI8Zilv_YmV1VQTkx4AaABAg,1 K SUBS WITHOUT VIDEOS,Just imagine who is here everyday.,2020-09-08T09:55:20Z,1,neutral
